recall,precision
0.9967292455407674,0.9688301440126258
0.9967214394442059,0.9688299075064685
0.9967136333476445,0.9688296709967221
0.9967058272510831,0.9688294344833865
0.9966980211545217,0.9688291979664618
0.9966902150579603,0.9688289614459477
0.9966824089613988,0.9688287249218441
0.9966746028648374,0.9688284883941511
0.9966667967682761,0.9688282518628686
0.9966589906717146,0.9688280153279963
0.9966511845751532,0.9688277787895344
0.9966433784785917,0.9688275422474826
0.9966355723820304,0.968827305701841
0.9966355723820304,0.9688346574999431
0.9966355723820304,0.9688420094096221
0.9966355723820304,0.9688493614308805
0.9966355723820304,0.9688567135637208
0.9966355723820304,0.9688640658081455
0.9966355723820304,0.9688714181641573
0.9966277662854689,0.968871181938911
0.9966199601889075,0.9688709457100794
0.9966199601889075,0.9688782982856883
0.9966121540923462,0.9688780621072762
0.9966043479957847,0.9688778259252795
0.9966043479957847,0.9688851787204978
0.9965965418992233,0.9688849425889245
0.9965887358026618,0.9688847064537672
0.9965809297061005,0.9688844703150258
0.9965731236095391,0.9688842341727001
0.9965653175129776,0.9688839980267901
0.9965575114164162,0.9688837618772957
0.9965575114164162,0.9688911151081867
0.9965575114164162,0.9688984684506914
0.9965497053198548,0.9688982324056435
0.9965418992232934,0.9688979963570128
0.996534093126732,0.9688977603047989
0.9965262870301705,0.968897524249002
0.9965184809336092,0.9688972881896218
0.9965106748370477,0.9688970521266583
0.9965028687404863,0.9688968160601116
0.996495062643925,0.9688965799899814
0.9964872565473635,0.9688963439162676
0.9964794504508021,0.9688961078389702
0.9964716443542406,0.9688958717580891
0.9964638382576793,0.9688956356736242
0.9964560321611179,0.9688953995855756
0.9964482260645564,0.968895163493943
0.996440419967995,0.9688949273987264
0.9964326138714336,0.9688946912999256
0.9964248077748722,0.9688944551975407
0.9964170016783107,0.9688942190915716
0.9964091955817493,0.968893982982018
0.996401389485188,0.9688937468688801
0.9963935833886265,0.9688935107521577
